as_of_date,collected_at,collection_window_id,offer_id,machine_id,host_id,cluster_id,gpu_name,silicon_id,gpu_model,form_factor,num_gpus,gpu_frac,dph_total,min_bid,per_gpu_dph,is_bid,storage_cost_per_gb_mo,internet_down_cost_per_tb,internet_up_cost_per_tb,vram_cost_per_hour,dlperf,dlperf_per_dphtotal,total_flops,score,verification,reliability,rentable,rented,hosting_type,is_vm_deverified,inet_down_mbps,inet_up_mbps,static_ip,gpu_max_power_w,gpu_mem_bw_gbps,compute_cap,bw_nvlink_gbps,pci_gen,cpu_cores,cpu_ram_mb,disk_bw_mbps,disk_space_gb,geolocation,driver_version,duration_seconds
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45465080,141095,410852,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.22296296296296297,0.214,0.44592592592592595,False,0.8666666666666666,16.0,17.333333333333332,0.0044444444444444444,82.6476855313812,370.6789882636698,70.53312,278.63504111705834,verified,0.9947075,False,False,0,False,830.0,785.6,True,280.0,805.6,860,0.0,3.0,72,64449,1669.0,328.35,", US",580.159.03,12420320.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,39693762,138211,410852,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.22296296296296297,0.18666666666666668,0.44592592592592595,False,0.8666666666666666,16.0,17.333333333333332,0.0044444444444444444,82.55554006838867,370.2657112701817,70.53312,250.57962734198523,verified,0.9912599,True,False,0,False,807.4,758.5,False,260.0,805.4,860,0.0,3.0,80,48321,1855.0,707.75,", US",580.159.03,11203807.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45714142,57777,410852,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.22296296296296297,0.16,0.44592592592592595,False,0.8666666666666666,16.0,17.333333333333332,0.0044444444444444444,83.64512985431935,375.15257575857515,71.540736,238.50754904518092,deverified,0.988418,False,False,0,False,745.8,661.5,False,240.0,805.2,860,0.0,3.0,80,48321,1900.3,697.5,", US",580.159.03,9824380.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45261274,36683,166946,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.5,0.4551111111111112,0.3466667,0.4551111111111112,False,0.39999999999999997,13.333333333333334,13.333333333333334,0.009388888888888891,83.6178886266413,183.73071231439735,70.53312,122.40904275134959,verified,0.9930743,False,False,0,False,1293.6,95.4,False,350.0,805.0,860,0.0,3.0,128,515922,3505.0,1441.5,"United Kingdom, GB",575.57.08,1244310.9857296944
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45628075,140167,492668,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.11555555555555556,0.10666666666666667,0.46222222222222226,False,0.19999999999999998,2.6666666666666665,4.0,0.004722222222222222,33.39957754422167,289.03480567114906,35.26656,213.07477667169036,unverified,0.9955517,True,False,0,False,943.8,458.2,False,220.0,804.1,860,0.0,3.0,12,16041,232.0,193.75,"Taiwan, TW",535.309.01,13325998.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,33928575,59295,155385,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.24222222222222223,0.24,0.48444444444444446,False,0.19999999999999998,1.33332992,1.33332992,0.005,81.88296160836697,338.04892407123975,70.53312,291.45278780840573,deverified,0.9906703,True,False,0,True,1342.8,1358.0,False,180.0,804.3,860,0.0,3.0,72,64450,1826.0,602.5,"Hong Kong, HK",580.142,12873637.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,33903105,28229,143846,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.1214814814814815,0.12,0.485925925925926,False,0.1333333333333333,2.6666666666666665,4.0,0.005,44.214849071890484,363.96369662836673,35.518464,169.86272232966073,deverified,0.9742172,True,False,0,True,199.0,99.7,True,350.0,805.3,860,0.0,3.0,48,32168,2745.6200000000003,48.25,"Germany, DE",580.173.02,5453556.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,42468775,91884,344939,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.12192592592592594,0.12,0.48770370370370375,False,0.17333333333333334,2.6666666666666665,4.0,0.005,44.60692422626513,365.85265920691324,35.518464,84.06233572709593,deverified,0.6983072,False,False,0,False,839.4,792.8,False,370.0,805.5,860,0.0,3.0,64,48319,2370.0,211.22017036304865,"California, US",580.126.20,8037476.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,40509515,136635,399360,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.24444444444444446,0.24,0.48888888888888893,False,0.39999999999999997,2.6666666666666665,4.0,0.005,80.96162268112002,331.2066382409455,70.53312,163.31626919728487,deverified,0.9333406,True,False,0,True,778.5,637.4,False,300.0,805.0,860,0.0,3.0,80,64448,2043.6600000000003,353.525,"California, US",595.71.05,10594764.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,30293565,42830,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,4,0.5,0.9881481481481481,0.5333333,0.49407407407407405,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.010277777777777776,155.96717549254637,157.83784626307167,141.06624,158.84476927006412,verified,0.9892674,False,False,1,True,7234.8,1961.8,False,100.0,770.8,860,0.0,4.0,48,128801,2695.0,821.0,"Czechia, CZ",580.119.02,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,20375196,15440,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,4,0.5,0.9881481481481481,0.988,0.49407407407407405,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.010277777777777776,159.6723335154113,161.58744396237276,141.06624,153.7310379937057,verified,0.9922903,False,False,1,False,6670.5,1239.0,False,300.0,805.5,860,0.0,4.0,96,128795,2107.0,740.0,"Czechia, CZ",595.58.03,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,28281225,12841,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,4,0.5,0.9881481481481481,0.5333333333333333,0.49407407407407405,False,0.1333333333333333,12.0,12.0,0.010277777777777776,160.1614745522711,162.08245175829535,141.06624,103.54581964598799,deverified,0.9108406,True,False,1,True,7155.6,2779.8,False,250.0,805.4,860,0.0,4.0,96,128795,2119.0,907.0,"Czechia, CZ",580.95.05,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,32302041,42748,299337,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.1251851851851852,0.133,0.5007407407407408,False,0.46666666666666673,16.0,16.0,0.005,44.84703325786723,358.24553194154294,35.770368,271.9276591812324,verified,0.9922405,False,False,0,False,2479.6,2229.0,False,350.0,805.5,860,0.0,3.0,72,48318,2439.588580156259,636.5,", US",570.158.01,53919896.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,28378408,17736,90862,,RTX 3090,3090-pcie-24gb,3090,PCIe,4,0.6666666666666666,1.3355555555555554,1.3333333333333333,0.5008333333333334,False,0.19999999999999998,0.0026666666666666666,0.004,0.013888888888888888,163.53236073300104,122.44519522437683,141.06624,164.5721582498422,deverified,0.9981049,False,False,1,False,18391.4,7540.9,False,350.0,803.6,860,0.0,4.0,256,687914,2841.0,10001.333333333332,"Australia, AU",525.147.05,88733.98572969437
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,42863164,79776,399360,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.2577777777777777,0.254,0.5155555555555554,False,0.39999999999999997,2.6666666666666665,4.0,0.005277777777777777,80.8193326034334,313.52327303056063,70.53312,227.13738355289578,verified,0.987127,False,False,0,False,784.5,706.1,False,320.0,805.1,860,0.0,3.0,80,64448,1706.9,177.18595999125912,"California, US",580.126.09,8024956.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,24998127,24953,102175,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.12962962962962962,0.04666667,0.5185185185185185,False,0.2666666666666666,13.333333333333334,13.333333333333334,0.005277777777777777,44.350234069419734,342.13037710695227,35.26656,217.60045153777523,deverified,0.9986661,False,False,0,True,498.5,507.5,False,350.0,804.3,860,0.0,4.0,64,64395,3657.9,338.75,"Norway, NO",575.57.08,15809510.563349962
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,38545667,30391,34031,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.2857142857142857,0.29703703703703704,0.5333333333333333,0.5198148148148148,False,0.3333333333333333,26.666666666666668,26.666666666666668,0.006111111111111111,83.92760681868799,282.5492997636628,70.53312,285.2134914084115,verified,0.9933179,False,False,0,True,7542.2,6753.5,False,350.0,805.7,860,0.0,4.0,48,147326,3390.0,1474.0,"Sweden, SE",580.95.05,2677851.5633499622
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,20375220,34330,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.5,0.5321481481481483,0.16,0.5321481481481483,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.011055555555555556,88.72415024500697,166.7282890183176,70.53312,174.02374932128717,deverified,0.99303,False,False,1,False,7159.7,1791.5,False,350.0,805.2,860,0.0,4.0,48,64338,1054.0102319426064,892.5,"Czechia, CZ",580.142,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,20130141,37216,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.5,0.5321481481481483,0.16,0.5321481481481483,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.011055555555555556,86.25945098052642,162.09668544503154,70.53312,168.85824608867406,verified,0.997868,False,False,1,False,7211.9,1770.2,False,300.0,805.4,860,0.0,4.0,24,64341,2539.1000000000004,496.9000000000005,"Czechia, CZ",595.84,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,28316637,48606,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.5,0.5321481481481483,0.5333333333333333,0.5321481481481483,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.011055555555555556,83.62152113902509,157.13955113820134,70.53312,159.6646170552503,verified,0.999323,False,False,1,True,2312.9,2125.3,True,350.0,805.2,860,0.0,3.0,32,128777,1802.0,990.5,"Czechia, CZ",580.105.08,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,16796663,26839,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.5,0.5321481481481483,0.5333333333333333,0.5321481481481483,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.011055555555555556,82.24309579982233,154.5492473966594,70.53312,133.4890014157123,deverified,0.9990581,False,False,1,True,945.1,942.2,False,350.0,803.2,860,0.0,3.0,48,64405,1478.3,336.5,"Czechia, CZ",580.95.05,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,12025648,26840,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.5,0.5321481481481483,0.2666667,0.5321481481481483,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.011055555555555556,81.90113366122375,153.9066403711749,70.53312,127.66522978795551,verified,0.9978907,False,False,1,True,930.9,938.5,False,350.0,805.3,860,0.0,3.0,48,64405,822.6000000000001,429.5,"Czechia, CZ",570.153.02,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,27186272,45773,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.5,0.5321481481481483,0.2666667,0.5321481481481483,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.011055555555555556,88.28363673515548,165.90048662647533,70.53312,123.78299809250805,deverified,0.9599939,False,False,1,True,6998.8,1785.4,True,150.0,788.7,860,0.0,4.0,96,128796,2129.2000000000003,631.0,"Czechia, CZ",580.95.05,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,35423258,54625,344939,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.2688888888888889,0.26666666666666666,0.5377777777777778,False,0.19999999999999998,2.6666666666666665,2.6666666666666665,0.005555555555555556,81.60790842514226,303.50048587862824,70.53312,230.76237084241197,verified,0.992556,False,False,0,True,632.0,602.6,False,350.0,805.6,860,0.0,3.0,80,80576,3391.0,630.1500000000001,"California, US",580.126.09,7339659.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,43825918,141325,554011,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.1345185185185185,0.107,0.538074074074074,False,0.10666666666666667,4.0,5.333333333333333,0.005555555555555556,44.36470379958797,329.8036901401088,35.26656,275.79086102748977,unverified,0.9887387,False,False,0,False,1564.8,1556.0,False,300.0,805.4,860,0.0,3.0,64,56387,277.0,566.0,"Hubei, CN",595.84,13181615.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,41626506,109894,155385,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.13555555555555554,0.13333333333333333,0.5422222222222222,False,0.19999999999999998,1.33332992,1.33332992,0.005555555555555556,44.3633895822079,327.27090675399273,35.26656,308.08273471103325,deverified,0.9970564,False,False,0,True,1353.1,1287.1,False,180.0,805.3,860,0.0,3.0,64,32197,1943.0,705.55,"Hong Kong, HK",580.142,12397439.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,46196412,12552,80344,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.13555555555555554,0.13333333333333333,0.5422222222222222,False,0.20000000000000004,53.333333333333336,53.333333333333336,0.005555555555555556,44.18610970132001,325.9631043540001,35.26656,141.95307976563547,deverified,0.9905287,False,False,0,True,865.3,563.4,False,370.0,802.5,860,0.0,4.0,64,64399,3924.0,101.25,"Oman, OM",595.71.05,2970341.9857296944
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,42948071,11424,70142,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.5,0.2711111111111111,0.24,0.5422222222222222,False,0.39999999999999997,33.333333333333336,33.333333333333336,0.011111111111111112,45.08634915309223,166.30210753189758,36.02227200000001,122.15288215350004,verified,0.9990685,False,False,1,False,805.9,874.1,False,430.0,805.5,860,0.0,3.0,24,32070,185.0,230.0,"Maryland, US",570.133.20,211144.98572969437
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,29548833,15357,85684,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.13703703703703704,0.1066667,0.5481481481481482,False,0.3333333333333333,26.666666666666668,26.666666666666668,0.005555555555555556,44.83629119743222,327.18374657585673,35.770368,193.11254055478562,verified,0.9984731,False,False,0,False,434.8,609.5,False,420.0,804.7,860,0.0,4.0,64,64399,3430.9,351.15,"Norway, NO",580.95.05,49923748.56334996
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,44704993,144026,4589,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.14148148148148149,0.12666666666666668,0.5659259259259259,False,0.7333333333333334,0.0013333333333333333,0.0013333333333333333,0.005555555555555556,38.25976378429657,270.42241418220084,35.26656,196.23142788900623,deverified,0.9758048,True,False,0,False,885.9,905.1,False,350.0,805.4,860,0.0,4.0,16,36211,4344.0,1459.75,"Bulgaria, BG",595.71.05,39661838.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,35580421,78080,155385,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.29555555555555557,0.294,0.5911111111111111,False,0.19999999999999998,1.33332992,1.33332992,0.006111111111111111,83.91671496899738,283.92873485750994,70.53312,265.2918494980695,verified,0.9961052,False,False,0,True,1305.8,1294.5,False,180.0,805.1,860,0.0,4.0,96,64391,2526.0,532.4750000000001,"Malaysia, MY",580.142,11655859.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,39724180,56268,1820,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.14888888888888888,0.09333333333333334,0.5955555555555555,False,0.19999999999999998,2.6666666666666665,4.0,0.006111111111111111,44.84703325786723,301.2114174035859,35.770368,250.37884814468165,deverified,0.9930802,True,False,0,True,877.3,848.7,False,350.0,805.5,860,0.0,3.0,48,32216,1841.3300000000002,1470.5,"Quebec, CA",595.84,15811977.563349962
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,36159290,98818,155385,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.14888888888888888,0.147,0.5955555555555555,False,0.19999999999999998,1.33332992,1.33332992,0.006111111111111111,42.29870419134835,284.09577441950387,35.26656,238.88072594657584,verified,0.9909413,False,False,0,True,1335.1,1364.6,False,350.0,668.1,860,0.0,3.0,80,64444,1450.0,580.8750000000002,"Hong Kong, HK",580.142,11655844.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,44127789,17422,43746,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.14888888888888888,0.12,0.5955555555555555,False,0.19999999999999998,2.6666666666666665,4.0,0.006111111111111111,44.32913467655626,297.7329940962734,35.26656,235.76106206275747,verified,0.9940704,False,False,0,False,792.3,772.3,False,350.0,802.7,860,0.0,4.0,64,64396,2360.9,652.9,"Pennsylvania, US",550.144.03,1385703.9857296944
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,44416762,49738,340256,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.15703703703703706,0.13333333333333333,0.6281481481481482,False,0.3333333333333333,33.333333333333336,33.333333333333336,0.006388888888888889,44.35549918675223,282.4524712363939,35.26656,190.14425813308515,verified,0.9878896,True,False,0,False,2210.0,1921.0,False,300.0,804.7,860,0.0,3.0,88,32160,1575.1842101739958,308.5,"Quebec, CA",580.95.05,14263785.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,9107070,13730,1647,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.4,0.5029925925925927,0.48,0.6287407407407408,False,0.14933333333333335,0.0013333333333333333,0.0026666666666666666,0.010444444444444445,88.71362971818326,176.37164249462091,70.53312,150.11364877280036,verified,0.9997057,True,False,1,False,566.9,572.4,True,250.0,804.8,860,0.0,4.0,32,206271,4545.6,9.600000000000001,"Iceland, IS",535.54.03,150223.98572969437
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45099483,700,1276,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.25,0.16296296296296298,0.171,0.6518518518518519,False,0.2666666666666666,13.653333333333334,13.653333333333334,0.006666666666666667,42.87993506622935,263.12687427004374,36.274176000000004,189.78863537319637,verified,0.9979176,True,False,0,False,837.0,830.0,True,300.0,805.3,860,0.0,3.0,12,32124,2654.0,740.0,"Norway, NO",580.159.03,1247910.9857296944
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45837141,145391,564905,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.16666666666666666,0.1088888888888889,0.08,0.6533333333333334,False,0.19999999999999998,2.6666666666666665,4.0,0.0044444444444444444,37.18082815328437,341.45658508118294,35.518464,190.25191473250868,unverified,0.948119,True,False,0,False,639.9,592.8,True,280.0,805.4,860,0.0,2.0,56,42969,2403.0,433.9333333333333,"Argentina, AR",595.71.05,15575743.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,30717202,11877,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.4,0.5321481481481483,0.2666667,0.6651851851851853,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.011055555555555556,78.71068783015697,147.91123130667023,70.53312,123.12446356102409,verified,0.9949171,False,False,1,False,934.5,934.3,False,350.0,805.4,860,0.0,3.0,96,51499,1463.0,1608.0,"Czechia, CZ",595.80,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,36760624,108820,203531,,RTX 3090,3090-pcie-24gb,3090,PCIe,4,0.21052631578947367,0.5622222222222223,3.466666666666667,0.667638888888889,False,0.19999999999999998,1.3333333333333333,1.3333333333333333,0.005833333333333334,145.20546426732716,258.27058861777556,141.06624,192.46142754885904,verified,0.9815026,False,False,0,False,756.8,699.6,True,350.0,805.8,860,0.0,4.0,128,54258,4785.28,949.6842105263157,"Bulgaria, BG",580.126.09,2705913.5633499622
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,44692902,125042,203531,,RTX 3090,3090-pcie-24gb,3090,PCIe,4,0.21052631578947367,0.5622222222222223,3.733333333333333,0.667638888888889,False,0.19999999999999998,2.6666666666666665,4.0,0.005833333333333334,144.4808983292898,256.98183497304507,141.06624,172.3514152762721,verified,0.9714595,False,False,0,False,762.9,696.4,True,350.0,805.0,860,0.0,4.0,128,108584,4310.688401135954,1066.3999999999999,"Bulgaria, BG",595.71.05,4315709.563349962
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,46002016,84216,443829,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.16666666666666666,0.22296296296296297,0.19999999999999998,0.668888888888889,False,0.8666666666666666,16.0,17.333333333333332,0.0044444444444444444,83.86562123222313,376.141490576416,71.036928,310.44366827200696,deverified,0.9812383,True,False,0,True,3703.9,3549.3,False,220.0,804.6,860,0.0,4.0,192,85964,2508.0,465.5,", US",580.159.03,15721290.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45958015,145554,627596,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.5,0.33555555555555555,0.29333333333333333,0.6711111111111111,False,0.19999999999999998,2.6666666666666665,4.0,0.013888888888888888,44.33177551217862,132.11456278463828,35.26656,73.19359893977305,unverified,0.9643982,True,False,0,False,1955.1,173.5,True,350.0,802.9,860,0.0,4.0,12,30932,1135.0,383.85,"Georgia, US",595.84,2614830.9857296944
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45557885,45199,229807,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.2,0.1362962962962963,0.1333333,0.6814814814814815,False,0.2666666666666666,20.0,20.0,0.005555555555555556,44.89324549221872,329.3797902961699,35.518464,204.88816732075784,verified,0.9927925,False,False,0,False,840.7,927.3,True,350.0,827.5,860,0.0,4.0,64,28938,2313.0,546.0,"Estonia, EE",570.172.08,15313802.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,37930670,16571,87485,,RTX 3090,3090-pcie-24gb,3090,PCIe,4,0.3333333333333333,0.9651851851851853,1.28,0.723888888888889,False,0.46666666666666673,9.333333333333334,12.0,0.01,146.24909116831938,151.5243845565857,141.06624,182.7063631016791,verified,0.9979053,False,False,0,True,7754.6,6515.1,False,350.0,805.5,860,0.0,4.0,256,171924,6168.0,497.3333333333333,"Spain, ES",590.48.01,6047451.563349962
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,18811401,8966,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.3333333333333333,0.49481481481481476,0.494,0.7422222222222222,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.010277777777777776,83.63059689058906,169.01393084175936,70.53312,158.70277300132972,verified,0.989466,False,False,1,True,2946.6,2969.2,False,350.0,805.7,860,0.0,3.0,32,85875,1997.0,249.66666666666666,"Czechia, CZ",595.80,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,31013678,37217,3497,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.3333333333333333,0.5321481481481483,0.5333333333333333,0.7982222222222224,False,0.1333333333333333,12.287999999999998,12.287999999999998,0.011055555555555556,81.60581920462975,153.35169254767558,70.53312,157.1529019426952,verified,0.9974011,False,False,1,False,5847.6,1601.4,False,300.0,804.7,860,0.0,4.0,24,42891,2529.7000000000003,189.66666666666666,"Czechia, CZ",595.71.05,5481510.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45174329,144003,451840,,RTX 3090,3090-pcie-24gb,3090,PCIe,2,0.25,0.4025185185185185,0.13333333333333333,0.805037037037037,False,0.22666666666666668,2.6666666666666665,4.0,0.008333333333333333,83.62696753744737,207.7593047028965,70.53312,128.20117597632822,unverified,0.9670002,True,False,0,False,823.9,395.4,True,350.0,805.5,860,0.0,3.0,192,64434,3202.0,793.125,", CN",580.159.03,6482947.563349962
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,36683058,57538,379235,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.2,0.16296296296296298,0.16,0.8148148148148149,False,0.2666666666666666,2.6666666666666665,4.0,0.006666666666666667,44.60293972467846,273.69985740143596,35.518464,217.46662044119034,deverified,0.9900134,True,False,0,False,927.9,920.2,False,350.0,805.2,860,0.0,4.0,64,32153,1961.0,512.4,"Estonia, EE",580.126.09,8646172.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,26477563,44589,135723,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.16666666666666666,0.14281481481481484,0.1066667,0.856888888888889,False,0.25333333333333335,26.666666666666668,1.3333333333333333,0.005999999999999999,44.362075122503484,310.6265633577785,35.26656,179.569910254844,deverified,0.9974255,False,False,0,True,442.7,508.7,True,350.0,805.2,860,0.0,4.0,96,42929,2242.6,186.66666666666666,"Czechia, CZ",595.71.05,31728450.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,42380192,140989,399360,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.14285714285714285,0.12444444444444445,0.12,0.8711111111111113,False,0.39999999999999997,2.6666666666666665,2.6666666666666665,0.005,44.60426813632625,358.4271546669073,35.518464,291.83848211689406,deverified,0.9950475,False,False,0,True,803.4,750.0,True,330.0,805.3,860,0.0,3.0,80,36827,2000.0,198.54285714285712,"California, US",580.159.03,12786394.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,42492576,113571,483833,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.125,0.1162962962962963,0.09333333,0.9303703703703704,False,0.8666666666666666,16.0,17.333333333333332,0.0044444444444444444,44.21393223228213,380.18349371707563,35.26656,267.452608114533,verified,0.9959901,False,False,0,False,1532.5,885.8,False,220.0,805.3,860,0.0,3.0,80,32224,1417.0,92.64596549434249,", US",580.142,44396820.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45714132,57777,410852,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.125,0.1162962962962963,0.08,0.9303703703703704,False,0.8666666666666666,16.0,17.333333333333332,0.0044444444444444444,44.8430068357311,385.5927339378152,35.770368,239.86557269761033,deverified,0.988418,False,False,0,False,745.8,661.5,False,240.0,805.2,860,0.0,3.0,80,24160,1900.3,348.75,", US",580.159.03,9824380.985729694
2026-07-29,2026-07-29T13:21:26.840124+00:00,2026-07-29-0600,45465081,141095,410852,,RTX 3090,3090-pcie-24gb,3090,PCIe,1,0.125,0.1162962962962963,0.107,0.9303703703703704,False,0.8666666666666666,16.0,17.333333333333332,0.0044444444444444444,44.36470379958797,381.47993713021503,35.26656,239.38638117065648,verified,0.9947075,False,False,0,False,830.0,785.6,True,280.0,805.4,860,0.0,3.0,72,32224,1669.0,164.175,", US",580.159.03,12420320.985729694
